2021-04-06 00:15:52.868 - info: Dispatch crawler queue, run: 1, max re-crawl times: 4
2021-04-06 00:15:52.863 - info: Dev start...
2021-04-06 00:15:52.869 - info: Check for queue items by type: text
2021-04-06 00:18:48.432 - info: Process item 37 of 472, event: https://www.oddsportal.com/soccer/england/championship/nottingham-norwich-KW1SIP3r/
2021-04-06 00:18:52.701 - info: Process item 38 of 472, event: https://www.oddsportal.com/soccer/england/championship/qpr-millwall-IHKVHqJl/
2021-04-06 00:18:56.850 - info: Process item 39 of 472, event: https://www.oddsportal.com/soccer/england/championship/wycombe-barnsley-vX8vGNm1/
2021-04-06 00:19:00.992 - info: Process item 40 of 472, event: https://www.oddsportal.com/soccer/england/championship/bournemouth-swansea-jsJIvMrh/
2021-04-06 00:19:05.343 - info: Process item 41 of 472, event: https://www.oddsportal.com/soccer/england/championship/cardiff-stoke-city-Y58Nwtbb/
2021-04-06 00:19:11.101 - info: Process item 42 of 472, event: https://www.oddsportal.com/soccer/england/championship/derby-brentford-QBg0Fjcj/
2021-04-06 00:19:15.403 - info: Process item 43 of 472, event: https://www.oddsportal.com/soccer/england/championship/luton-coventry-vFc4EACd/
2021-04-06 00:19:19.952 - info: Process item 44 of 472, event: https://www.oddsportal.com/soccer/england/championship/middlesbrough-preston-hIonwfkc/
2021-04-06 00:19:24.335 - info: Process item 45 of 472, event: https://www.oddsportal.com/soccer/england/championship/rotherham-watford-W8pjxE43/
2021-04-06 00:19:28.515 - info: Process item 46 of 472, event: https://www.oddsportal.com/soccer/england/championship/sheffield-wed-norwich-pjVu59wE/
2021-04-06 00:19:32.782 - info: Process item 47 of 472, event: https://www.oddsportal.com/soccer/england/championship/birmingham-bristol-city-jT96jAOK/
2021-04-06 00:19:36.910 - info: Process item 48 of 472, event: https://www.oddsportal.com/soccer/england/championship/bournemouth-barnsley-ADjwolnr/
2021-04-06 00:19:40.992 - info: Process item 49 of 472, event: https://www.oddsportal.com/soccer/england/championship/derby-millwall-l4ksp81l/
2021-04-06 00:19:45.151 - info: Process item 50 of 472, event: https://www.oddsportal.com/soccer/england/championship/middlesbrough-stoke-city-rRloqSGf/
2021-04-06 00:19:49.555 - info: Process item 51 of 472, event: https://www.oddsportal.com/soccer/england/championship/cardiff-watford-tvITKCZS/
2021-04-06 00:19:53.628 - info: Process item 52 of 472, event: https://www.oddsportal.com/soccer/england/championship/nottingham-reading-dUhkrnW0/
2021-04-06 00:19:57.765 - info: Process item 53 of 472, event: https://www.oddsportal.com/soccer/england/championship/qpr-huddersfield-vgrfs6o7/
2021-04-06 00:20:02.172 - info: Process item 54 of 472, event: https://www.oddsportal.com/soccer/england/championship/wycombe-preston-MFh9ms8t/
2021-04-06 00:20:06.318 - info: Process item 55 of 472, event: https://www.oddsportal.com/soccer/england/championship/luton-swansea-rm4eGWsp/
2021-04-06 00:20:10.395 - info: Process item 56 of 472, event: https://www.oddsportal.com/soccer/england/championship/blackburn-brentford-UJ8AkUwR/
2021-04-06 00:20:14.600 - info: Process item 57 of 472, event: https://www.oddsportal.com/soccer/england/championship/barnsley-derby-xUJKdWS3/
2021-04-06 00:20:18.904 - info: Process item 58 of 472, event: https://www.oddsportal.com/soccer/england/championship/qpr-wycombe-dtkj7Jom/
2021-04-06 00:20:23.336 - info: Process item 59 of 472, event: https://www.oddsportal.com/soccer/england/championship/blackburn-swansea-nNa4cIy5/
2021-04-06 00:20:27.413 - info: Process item 60 of 472, event: https://www.oddsportal.com/soccer/england/championship/barnsley-birmingham-I1WPwXvF/
2021-04-06 00:20:31.491 - info: Process item 61 of 472, event: https://www.oddsportal.com/soccer/england/championship/bristol-city-qpr-jFUXyB9R/
2021-04-06 00:20:35.580 - info: Process item 62 of 472, event: https://www.oddsportal.com/soccer/england/championship/coventry-derby-SzMaXUHr/
2021-04-06 00:20:39.694 - info: Process item 63 of 472, event: https://www.oddsportal.com/soccer/england/championship/millwall-blackburn-AaB4WlXl/
2021-04-06 00:20:43.746 - info: Process item 64 of 472, event: https://www.oddsportal.com/soccer/england/championship/norwich-luton-ljA8V8ne/
2021-04-06 00:20:48.090 - info: Process item 65 of 472, event: https://www.oddsportal.com/soccer/england/championship/preston-bournemouth-IPECUS11/
2021-04-06 00:20:52.234 - info: Process item 66 of 472, event: https://www.oddsportal.com/soccer/england/championship/reading-sheffield-wed-dGDGTnH7/
2021-04-06 00:20:56.500 - info: Process item 67 of 472, event: https://www.oddsportal.com/soccer/england/championship/stoke-city-wycombe-bLiahWg8/
2021-04-06 00:21:01.037 - info: Process item 68 of 472, event: https://www.oddsportal.com/soccer/england/championship/swansea-middlesbrough-YDIPLhKM/
2021-04-06 00:21:04.884 - info: Process item 69 of 472, event: https://www.oddsportal.com/soccer/england/championship/watford-nottingham-d6A2ij9E/
2021-04-06 00:21:09.493 - info: Process item 70 of 472, event: https://www.oddsportal.com/soccer/england/championship/huddersfield-cardiff-fNJLMY4G/
2021-04-06 00:21:13.719 - info: Process item 71 of 472, event: https://www.oddsportal.com/soccer/england/championship/stoke-city-swansea-CbUGNEkA/
2021-04-06 00:21:17.689 - info: Process item 72 of 472, event: https://www.oddsportal.com/soccer/england/championship/bristol-city-bournemouth-lUYXIV2k/
2021-04-06 00:21:22.182 - info: Process item 73 of 472, event: https://www.oddsportal.com/soccer/england/championship/sheffield-wed-rotherham-baGOugA2/
2021-04-06 00:21:26.021 - info: Process item 74 of 472, event: https://www.oddsportal.com/soccer/england/championship/qpr-barnsley-pdStH9X1/
2021-04-06 00:21:30.358 - info: Process item 75 of 472, event: https://www.oddsportal.com/soccer/england/championship/watford-wycombe-xjFSvDP8/
2021-04-06 00:21:34.605 - info: Process item 76 of 472, event: https://www.oddsportal.com/soccer/england/championship/norwich-brentford-WhOxIkIe/
2021-04-06 00:21:38.783 - info: Process item 77 of 472, event: https://www.oddsportal.com/soccer/england/championship/reading-blackburn-AwzUJBmq/
2021-04-06 00:21:43.193 - info: Process item 78 of 472, event: https://www.oddsportal.com/soccer/england/championship/nottingham-luton-Ior2OiuS/
2021-04-06 00:21:47.437 - info: Process item 79 of 472, event: https://www.oddsportal.com/soccer/england/championship/cardiff-derby-beQCOfz4/
2021-04-06 00:21:51.962 - info: Process item 80 of 472, event: https://www.oddsportal.com/soccer/england/championship/coventry-middlesbrough-pdjkRge9/
2021-04-06 00:21:56.214 - info: Process item 81 of 472, event: https://www.oddsportal.com/soccer/england/championship/huddersfield-birmingham-dWggQDAF/
2021-04-06 00:22:00.536 - info: Process item 82 of 472, event: https://www.oddsportal.com/soccer/england/championship/millwall-preston-veqbPXPL/
2021-04-06 00:22:04.640 - info: Process item 83 of 472, event: https://www.oddsportal.com/soccer/england/championship/wycombe-norwich-jZjoSZu3/
2021-04-06 00:22:09.117 - info: Process item 84 of 472, event: https://www.oddsportal.com/soccer/england/championship/barnsley-millwall-WAH8EGB3/
2021-04-06 00:22:13.675 - info: Process item 85 of 472, event: https://www.oddsportal.com/soccer/england/championship/birmingham-qpr-A1GCDzR9/
2021-04-06 00:22:18.062 - info: Process item 86 of 472, event: https://www.oddsportal.com/soccer/england/championship/blackburn-coventry-4xVFCftG/
2021-04-06 00:22:22.499 - info: Process item 87 of 472, event: https://www.oddsportal.com/soccer/england/championship/brentford-stoke-city-QiJOAYAS/
2021-04-06 00:22:26.872 - info: Process item 88 of 472, event: https://www.oddsportal.com/soccer/england/championship/luton-sheffield-wed-dzAf5CYk/
2021-04-06 00:22:31.118 - info: Process item 89 of 472, event: https://www.oddsportal.com/soccer/england/championship/middlesbrough-cardiff-QsS4QG5i/
2021-04-06 00:22:35.495 - info: Process item 90 of 472, event: https://www.oddsportal.com/soccer/england/championship/preston-huddersfield-zR8b4Wmd/
2021-04-06 00:22:39.957 - info: Process item 91 of 472, event: https://www.oddsportal.com/soccer/england/championship/rotherham-reading-CrhsTFQd/
2021-04-06 00:22:44.123 - info: Process item 92 of 472, event: https://www.oddsportal.com/soccer/england/championship/swansea-bristol-city-4YQ8PzLc/
2021-04-06 00:22:48.196 - info: Process item 93 of 472, event: https://www.oddsportal.com/soccer/england/championship/bournemouth-watford-rTTJBEeM/
2021-04-06 00:22:52.464 - info: Process item 94 of 472, event: https://www.oddsportal.com/soccer/england/championship/derby-nottingham-2DAj6hJq/
2021-04-06 00:22:56.992 - info: Process item 95 of 472, event: https://www.oddsportal.com/soccer/england/championship/blackburn-watford-MuzIig4j/
2021-04-06 00:23:01.170 - info: Process item 96 of 472, event: https://www.oddsportal.com/soccer/england/championship/bournemouth-cardiff-AZqI2DDp/
2021-04-06 00:23:05.477 - info: Process item 97 of 472, event: https://www.oddsportal.com/soccer/england/championship/preston-qpr-lnS3Fddc/
2021-04-06 00:23:09.909 - info: Process item 98 of 472, event: https://www.oddsportal.com/soccer/england/championship/barnsley-stoke-city-rkyEhZlp/
2021-04-06 00:23:14.431 - info: Process item 99 of 472, event: https://www.oddsportal.com/soccer/england/championship/brentford-sheffield-wed-zqOaGxsi/
